State,Year-Month,SARIMA_Sales_Prediction,LSTM_Predicted_Sales,Weighted_Ensemble,RMSE_Weighted_Ensemble,MSE_Weighted_Ensemble,MAE_Weighted_Ensemble,RMSE_LSTM,MSE_LSTM,MAE_LSTM,RMSE_SARIMA,MSE_SARIMA,MAE_SARIMA,Sales
Kansas,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas,2018-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas,2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas,2018-07,0.0,0.0,0.0,373.94,139831.1236,373.94,373.94,139831.1236,373.94,373.94,139831.1236,373.94,373.94
Kansas,2018-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas,2018-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas,2018-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kansas,2018-11,0.0,0.0,0.0,85.6632724719101,7338.196250596711,85.6632724719101,85.6632724719101,7338.196250596711,85.6632724719101,85.6632724719101,7338.196250596711,85.6632724719101,85.6632724719101
Kansas,2018-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,2018-01,0.0,0.0,0.0,51.45,2647.1025000000004,51.45,51.45,2647.1025000000004,51.45,51.45,2647.1025000000004,51.45,51.45
Kentucky,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,2018-03,0.0,0.0,0.0,805.73,649200.8329,805.73,805.73,649200.8329,805.73,805.73,649200.8329,805.73,805.73
Kentucky,2018-04,0.0,0.0,0.0,10.9,118.81,10.9,10.9,118.81,10.9,10.9,118.81,10.9,10.9
Kentucky,2018-05,0.0,0.0,0.0,832.5100000000001,693072.9001000002,832.5100000000001,832.5100000000001,693072.9001000002,832.5100000000001,832.5100000000001,693072.9001000002,832.5100000000001,832.5100000000001
Kentucky,2018-06,0.0,0.0,0.0,1244.55,1548904.7025,1244.55,1244.55,1548904.7025,1244.55,1244.55,1548904.7025,1244.55,1244.55
Kentucky,2018-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentucky,2018-08,0.0,0.0,0.0,214.85000000000002,46160.52250000001,214.85000000000002,214.85000000000002,46160.52250000001,214.85000000000002,214.85000000000002,46160.52250000001,214.85000000000002,214.85000000000002
Kentucky,2018-09,0.0,0.0,0.0,1808.5560000000003,3270874.8051360007,1808.5560000000003,1808.5560000000003,3270874.8051360007,1808.5560000000003,1808.5560000000003,3270874.8051360007,1808.5560000000003,1808.5560000000003
Kentucky,2018-10,0.0,0.0,0.0,678.29,460077.32409999997,678.29,678.29,460077.32409999997,678.29,678.29,460077.32409999997,678.29,678.29
Kentucky,2018-11,0.0,0.0,0.0,5088.32,25891000.422399998,5088.32,5088.32,25891000.422399998,5088.32,5088.32,25891000.422399998,5088.32,5088.32
Kentucky,2018-12,0.0,0.0,0.0,4375.299613194034,19143246.70521586,4375.299613194034,4375.299613194034,19143246.70521586,4375.299613194034,4375.299613194034,19143246.70521586,4375.299613194034,4375.299613194034
Louisiana,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louisiana,2018-02,0.0,0.0,0.0,29.16,850.3056,29.16,29.16,850.3056,29.16,29.16,850.3056,29.16,29.16
Louisiana,2018-03,0.0,0.0,0.0,274.064,75111.07609600002,274.064,274.064,75111.07609600002,274.064,274.064,75111.07609600002,274.064,274.064
Louisiana,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louisiana,2018-05,0.0,0.0,0.0,253.86,64444.899600000004,253.86,253.86,64444.899600000004,253.86,253.86,64444.899600000004,253.86,253.86
Louisiana,2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louisiana,2018-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louisiana,2018-08,0.0,0.0,0.0,1298.55,1686232.1024999998,1298.55,1298.55,1686232.1024999998,1298.55,1298.55,1686232.1024999998,1298.55,1298.55
Louisiana,2018-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louisiana,2018-10,0.0,0.0,0.0,1560.49,2435129.0401,1560.49,1560.49,2435129.0401,1560.49,1560.49,2435129.0401,1560.49,1560.49
Louisiana,2018-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louisiana,2018-12,0.0,0.0,0.0,232.88,54233.094399999994,232.88,232.88,54233.094399999994,232.88,232.88,54233.094399999994,232.88,232.88
Maine,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,2018-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,2018-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,2018-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,2018-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,2018-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,2018-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,2018-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maine,2018-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland,2018-02,0.0,0.0,0.0,58.85,3463.3225,58.85,58.85,3463.3225,58.85,58.85,3463.3225,58.85,58.85
Maryland,2018-03,0.0,0.0,0.0,223.38,49898.6244,223.38,223.38,49898.6244,223.38,223.38,49898.6244,223.38,223.38
Maryland,2018-04,0.0,0.0,0.0,908.82,825953.7924,908.82,908.82,825953.7924,908.82,908.82,825953.7924,908.82,908.82
Maryland,2018-05,0.0,0.0,0.0,634.18,402184.27239999996,634.18,634.18,402184.27239999996,634.18,634.18,402184.27239999996,634.18,634.18
Maryland,2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maryland,2018-07,0.0,0.0,0.0,89.95,8091.0025000000005,89.95,89.95,8091.0025000000005,89.95,89.95,8091.0025000000005,89.95,89.95
Maryland,2018-08,0.0,0.0,0.0,2411.8,5816779.240000001,2411.8,2411.8,5816779.240000001,2411.8,2411.8,5816779.240000001,2411.8,2411.8
Maryland,2018-09,0.0,0.0,0.0,390.49,152482.4401,390.49,390.49,152482.4401,390.49,390.49,152482.4401,390.49,390.49
Maryland,2018-10,0.0,0.0,0.0,57.64,3322.3696,57.64,57.64,3322.3696,57.64,57.64,3322.3696,57.64,57.64
Maryland,2018-11,0.0,0.0,0.0,4708.98327247191,22174523.46042026,4708.98327247191,4708.98327247191,22174523.46042026,4708.98327247191,4708.98327247191,22174523.46042026,4708.98327247191,4708.98327247191
Maryland,2018-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massachusetts,2018-01,0.0,0.0,0.0,12.7,161.29,12.7,12.7,161.29,12.7,12.7,161.29,12.7,12.7
Massachusetts,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massachusetts,2018-03,0.0,0.0,0.0,90.6,8208.359999999999,90.6,90.6,8208.359999999999,90.6,90.6,8208.359999999999,90.6,90.6
Massachusetts,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massachusetts,2018-05,0.0,0.0,0.0,87.6,7673.759999999999,87.6,87.6,7673.759999999999,87.6,87.6,7673.759999999999,87.6,87.6
Massachusetts,2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massachusetts,2018-07,0.0,0.0,0.0,328.53999999999996,107938.53159999997,328.53999999999996,328.53999999999996,107938.53159999997,328.53999999999996,328.53999999999996,107938.53159999997,328.53999999999996,328.53999999999996
Massachusetts,2018-08,0.0,0.0,0.0,1959.324,3838950.5369760003,1959.324,1959.324,3838950.5369760003,1959.324,1959.324,3838950.5369760003,1959.324,1959.324
Massachusetts,2018-09,0.0,0.0,0.0,1926.4,3711016.9600000004,1926.4,1926.4,3711016.9600000004,1926.4,1926.4,3711016.9600000004,1926.4,1926.4
Massachusetts,2018-10,0.0,0.0,0.0,67.9396111111111,4615.790757929011,67.9396111111111,67.9396111111111,4615.790757929011,67.9396111111111,67.9396111111111,4615.790757929011,67.9396111111111,67.9396111111111
Massachusetts,2018-11,0.0,0.0,0.0,281.63,79315.4569,281.63,281.63,79315.4569,281.63,281.63,79315.4569,281.63,281.63
Massachusetts,2018-12,0.0,0.0,0.0,3403.9527232142855,11586894.14187795,3403.9527232142855,3403.9527232142855,11586894.14187795,3403.9527232142855,3403.9527232142855,11586894.14187795,3403.9527232142855,3403.9527232142855
Michigan,2018-01,0.0,0.0,0.0,10455.217723214286,109311577.63981411,10455.217723214286,10455.217723214286,109311577.63981411,10455.217723214286,10455.217723214286,109311577.63981411,10455.217723214286,10455.217723214286
Michigan,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michigan,2018-03,0.0,0.0,0.0,1237.72,1531950.7984,1237.72,1237.72,1531950.7984,1237.72,1237.72,1531950.7984,1237.72,1237.72
Michigan,2018-04,0.0,0.0,0.0,1242.52,1543855.9504,1242.52,1242.52,1543855.9504,1242.52,1242.52,1543855.9504,1242.52,1242.52
Michigan,2018-05,0.0,0.0,0.0,2090.8140000000003,4371503.182596001,2090.8140000000003,2090.8140000000003,4371503.182596001,2090.8140000000003,2090.8140000000003,4371503.182596001,2090.8140000000003,2090.8140000000003
Michigan,2018-06,0.0,0.0,0.0,1184.86,1403893.2195999997,1184.86,1184.86,1403893.2195999997,1184.86,1184.86,1403893.2195999997,1184.86,1184.86
Michigan,2018-07,0.0,0.0,0.0,244.494,59777.316036,244.494,244.494,59777.316036,244.494,244.494,59777.316036,244.494,244.494
Michigan,2018-08,0.0,0.0,0.0,53.72,2885.8384,53.72,53.72,2885.8384,53.72,53.72,2885.8384,53.72,53.72
Michigan,2018-09,0.0,0.0,0.0,4285.43,18364910.284900002,4285.43,4285.43,18364910.284900002,4285.43,4285.43,18364910.284900002,4285.43,4285.43
Michigan,2018-10,0.0,0.0,0.0,417.73,174498.35290000003,417.73,417.73,174498.35290000003,417.73,417.73,174498.35290000003,417.73,417.73
Michigan,2018-11,0.0,0.0,0.0,1024.11,1048801.2920999997,1024.11,1024.11,1048801.2920999997,1024.11,1024.11,1048801.2920999997,1024.11,1024.11
Michigan,2018-12,0.0,0.0,0.0,4145.300540636704,17183516.572202947,4145.300540636704,4145.300540636704,17183516.572202947,4145.300540636704,4145.300540636704,17183516.572202947,4145.300540636704,4145.300540636704
Minnesota,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota,2018-02,0.0,0.0,0.0,90.64,8215.6096,90.64,90.64,8215.6096,90.64,90.64,8215.6096,90.64,90.64
Minnesota,2018-03,0.0,0.0,0.0,417.81384820239674,174568.41174969543,417.81384820239674,417.81384820239674,174568.41174969543,417.81384820239674,417.81384820239674,174568.41174969543,417.81384820239674,417.81384820239674
Minnesota,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota,2018-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota,2018-06,0.0,0.0,0.0,530.01,280910.6001,530.01,530.01,280910.6001,530.01,530.01,280910.6001,530.01,530.01
Minnesota,2018-07,0.0,0.0,0.0,735.98,541666.5604000001,735.98,735.98,541666.5604000001,735.98,735.98,541666.5604000001,735.98,735.98
Minnesota,2018-08,0.0,0.0,0.0,151.48000000000002,22946.190400000007,151.48000000000002,151.48000000000002,22946.190400000007,151.48000000000002,151.48000000000002,22946.190400000007,151.48000000000002,151.48000000000002
Minnesota,2018-09,0.0,0.0,0.0,1545.2444981684982,2387780.559120014,1545.2444981684982,1545.2444981684982,2387780.559120014,1545.2444981684982,1545.2444981684982,2387780.559120014,1545.2444981684982,1545.2444981684982
Minnesota,2018-10,0.0,0.0,0.0,1820.13,3312873.2169000003,1820.13,1820.13,3312873.2169000003,1820.13,1820.13,3312873.2169000003,1820.13,1820.13
Minnesota,2018-11,0.0,0.0,0.0,101.06,10213.1236,101.06,101.06,10213.1236,101.06,101.06,10213.1236,101.06,101.06
Minnesota,2018-12,0.0,0.0,0.0,1190.23,1416647.4529000001,1190.23,1190.23,1416647.4529000001,1190.23,1190.23,1416647.4529000001,1190.23,1190.23
Mississippi,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mississippi,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mississippi,2018-03,0.0,0.0,0.0,839.25,704340.5625,839.25,839.25,704340.5625,839.25,839.25,704340.5625,839.25,839.25
Mississippi,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mississippi,2018-05,0.0,0.0,0.0,48.69,2370.7160999999996,48.69,48.69,2370.7160999999996,48.69,48.69,2370.7160999999996,48.69,48.69
Mississippi,2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mississippi,2018-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mississippi,2018-08,0.0,0.0,0.0,866.4,750648.96,866.4,866.4,750648.96,866.4,866.4,750648.96,866.4,866.4
Mississippi,2018-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mississippi,2018-10,0.0,0.0,0.0,11.68,136.42239999999998,11.68,11.68,136.42239999999998,11.68,11.68,136.42239999999998,11.68,11.68
Mississippi,2018-11,0.0,0.0,0.0,173.8,30206.440000000002,173.8,173.8,30206.440000000002,173.8,173.8,30206.440000000002,173.8,173.8
Mississippi,2018-12,0.0,0.0,0.0,1660.7927232142856,2758232.4694815227,1660.7927232142856,1660.7927232142856,2758232.4694815227,1660.7927232142856,1660.7927232142856,2758232.4694815227,1660.7927232142856,1660.7927232142856
Missouri,2018-01,0.0,0.0,0.0,4619.33,21338209.6489,4619.33,4619.33,21338209.6489,4619.33,4619.33,21338209.6489,4619.33,4619.33
Missouri,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,2018-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,2018-04,0.0,0.0,0.0,131.36,17255.449600000004,131.36,131.36,17255.449600000004,131.36,131.36,17255.449600000004,131.36,131.36
Missouri,2018-05,0.0,0.0,0.0,865.0,748225.0,865.0,865.0,748225.0,865.0,865.0,748225.0,865.0,865.0
Missouri,2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,2018-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,2018-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,2018-09,0.0,0.0,0.0,2732.9172866226713,7468836.895521024,2732.9172866226713,2732.9172866226713,7468836.895521024,2732.9172866226713,2732.9172866226713,7468836.895521024,2732.9172866226713,2732.9172866226713
Missouri,2018-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Missouri,2018-11,0.0,0.0,0.0,260.0,67600.0,260.0,260.0,67600.0,260.0,260.0,67600.0,260.0,260.0
Missouri,2018-12,0.0,0.0,0.0,839.43,704642.7248999999,839.43,839.43,704642.7248999999,839.43,839.43,704642.7248999999,839.43,839.43
Montana,2018-01,0.0,0.0,0.0,4137.93,17122464.6849,4137.93,4137.93,17122464.6849,4137.93,4137.93,17122464.6849,4137.93,4137.93
Montana,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montana,2018-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montana,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montana,2018-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montana,2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montana,2018-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montana,2018-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montana,2018-09,0.0,0.0,0.0,39.9,1592.01,39.9,39.9,1592.01,39.9,39.9,1592.01,39.9,39.9
Montana,2018-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montana,2018-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montana,2018-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2018-03,0.0,0.0,0.0,69.93,4890.204900000001,69.93,69.93,4890.204900000001,69.93,69.93,4890.204900000001,69.93,69.93
Nebraska,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2018-05,0.0,0.0,0.0,23.55,554.6025000000001,23.55,23.55,554.6025000000001,23.55,23.55,554.6025000000001,23.55,23.55
Nebraska,2018-06,0.0,0.0,0.0,73.97,5471.5608999999995,73.97,73.97,5471.5608999999995,73.97,73.97,5471.5608999999995,73.97,73.97
Nebraska,2018-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2018-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2018-09,0.0,0.0,0.0,15.96,254.72160000000002,15.96,15.96,254.72160000000002,15.96,15.96,254.72160000000002,15.96,15.96
Nebraska,2018-10,0.0,0.0,0.0,322.61400000000003,104079.79299600002,322.61400000000003,322.61400000000003,104079.79299600002,322.61400000000003,322.61400000000003,104079.79299600002,322.61400000000003,322.61400000000003
Nebraska,2018-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nebraska,2018-12,0.0,0.0,0.0,3281.06,10765354.7236,3281.06,3281.06,10765354.7236,3281.06,3281.06,10765354.7236,3281.06,3281.06
Nevada,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2018-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2018-04,0.0,0.0,0.0,196.45,38592.60249999999,196.45,196.45,38592.60249999999,196.45,196.45,38592.60249999999,196.45,196.45
Nevada,2018-05,0.0,0.0,0.0,1196.316,1431171.9718560001,1196.316,1196.316,1431171.9718560001,1196.316,1196.316,1431171.9718560001,1196.316,1196.316
Nevada,2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2018-07,0.0,0.0,0.0,75.792,5744.427264,75.792,75.792,5744.427264,75.792,75.792,5744.427264,75.792,75.792
Nevada,2018-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2018-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2018-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2018-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,2018-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2018-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2018-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2018-07,0.0,0.0,0.0,102.3,10465.289999999999,102.3,102.3,10465.289999999999,102.3,102.3,10465.289999999999,102.3,102.3
New Hampshire,2018-08,0.0,0.0,0.0,607.3322219451372,368852.42781281745,607.3322219451372,607.3322219451372,368852.42781281745,607.3322219451372,607.3322219451372,368852.42781281745,607.3322219451372,607.3322219451372
New Hampshire,2018-09,0.0,0.0,0.0,82.22,6760.1284,82.22,82.22,6760.1284,82.22,82.22,6760.1284,82.22,82.22
New Hampshire,2018-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2018-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,2018-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2018-02,0.0,0.0,0.0,166.45,27705.602499999997,166.45,166.45,27705.602499999997,166.45,166.45,27705.602499999997,166.45,166.45
New Jersey,2018-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,2018-04,0.0,0.0,0.0,2727.64,7440019.9695999995,2727.64,2727.64,7440019.9695999995,2727.64,2727.64,7440019.9695999995,2727.64,2727.64
New Jersey,2018-05,0.0,0.0,0.0,195.94,38392.4836,195.94,195.94,38392.4836,195.94,195.94,38392.4836,195.94,195.94
New Jersey,2018-06,0.0,0.0,0.0,249.79,62395.0441,249.79,249.79,62395.0441,249.79,249.79,62395.0441,249.79,249.79
New Jersey,2018-07,0.0,0.0,0.0,6.48,41.99040000000001,6.48,6.48,41.99040000000001,6.48,6.48,41.99040000000001,6.48,6.48
New Jersey,2018-08,0.0,0.0,0.0,97.84,9572.6656,97.84,97.84,9572.6656,97.84,97.84,9572.6656,97.84,97.84
New Jersey,2018-09,0.0,0.0,0.0,1623.26,2634973.0276,1623.26,1623.26,2634973.0276,1623.26,1623.26,2634973.0276,1623.26,1623.26
New Jersey,2018-10,0.0,0.0,0.0,2408.46,5800679.5716,2408.46,2408.46,5800679.5716,2408.46,2408.46,5800679.5716,2408.46,2408.46
New Jersey,2018-11,0.0,0.0,0.0,46.26,2139.9876,46.26,46.26,2139.9876,46.26,46.26,2139.9876,46.26,46.26
New Jersey,2018-12,0.0,0.0,0.0,1054.4,1111759.36,1054.4,1054.4,1111759.36,1054.4,1054.4,1111759.36,1054.4,1054.4
New Mexico,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2018-03,0.0,0.0,0.0,550.086167076167,302594.79120854876,550.086167076167,550.086167076167,302594.79120854876,550.086167076167,550.086167076167,302594.79120854876,550.086167076167,550.086167076167
New Mexico,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2018-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2018-06,0.0,0.0,0.0,439.8121538461538,193434.73067079287,439.8121538461538,439.8121538461538,193434.73067079287,439.8121538461538,439.8121538461538,193434.73067079287,439.8121538461538,439.8121538461538
New Mexico,2018-07,0.0,0.0,0.0,545.85,297952.22250000003,545.85,545.85,297952.22250000003,545.85,545.85,297952.22250000003,545.85,545.85
New Mexico,2018-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Mexico,2018-09,0.0,0.0,0.0,138.6,19209.96,138.6,138.6,19209.96,138.6,138.6,19209.96,138.6,138.6
New Mexico,2018-10,0.0,0.0,0.0,730.488,533612.718144,730.488,730.488,533612.718144,730.488,730.488,533612.718144,730.488,730.488
New Mexico,2018-11,0.0,0.0,0.0,201.36,40545.84960000001,201.36,201.36,40545.84960000001,201.36,201.36,40545.84960000001,201.36,201.36
New Mexico,2018-12,0.0,0.0,0.0,249.51,62255.240099999995,249.51,249.51,62255.240099999995,249.51,249.51,62255.240099999995,249.51,249.51
New York,2018-01,0.0,0.0,0.0,1118.7060000000001,1251503.1144360004,1118.7060000000001,1118.7060000000001,1251503.1144360004,1118.7060000000001,1118.7060000000001,1251503.1144360004,1118.7060000000001,1118.7060000000001
New York,2018-02,0.0,0.0,0.0,623.734,389044.10275600007,623.734,623.734,389044.10275600007,623.734,623.734,389044.10275600007,623.734,623.734
