State,Year-Month,SARIMA_Sales_Prediction,LSTM_Predicted_Sales,Weighted_Ensemble,RMSE_Weighted_Ensemble,MSE_Weighted_Ensemble,MAE_Weighted_Ensemble,RMSE_LSTM,MSE_LSTM,MAE_LSTM,RMSE_SARIMA,MSE_SARIMA,MAE_SARIMA,Sales
New York,2018-11,15299.518073947398,10323.719,13309.19863733719,4501.8872108652085,20266988.459351726,4501.8872108652085,7487.367098202398,56060666.06324379,7487.367098202398,2511.5677742549997,6307972.684676213,2511.5677742549997,17811.085848202398
New York,2018-12,9214.35347334179,7453.8604,8510.156273458198,1680.0583720158902,2822596.133380683,1680.0583720158902,623.7624501201917,389079.59417994466,623.7624501201917,2384.255571899481,5684674.63213372,2384.255571899481,6830.097901442308
North Carolina,2018-01,1639.6840906865734,2818.9495,2111.390288396319,957.5202883963193,916845.1026905705,957.5202883963193,1665.079462890625,2772489.6177401324,1665.079462890625,485.81409068657354,236015.3307096223,485.81409068657354,1153.87
North Carolina,2018-02,1102.662134621386,1308.565,1185.0232451283005,756.3192451283005,572018.8005514423,756.3192451283005,879.86094140625,774155.2762122926,879.86094140625,673.9581346213861,454219.56722233834,673.9581346213861,428.70399999999995
North Carolina,2018-03,17.156253139250406,188.70316,85.7750140905815,72.6830140905815,5282.820537291668,72.6830140905815,175.6111555175781,30839.277942219007,175.6111555175781,4.064253139250406,16.518153579906777,4.064253139250406,13.092
North Carolina,2018-04,653.5878792832128,1054.0802,813.7848076480527,493.3073680999755,243352.15942172473,493.3073680999755,733.6027606472353,538173.0104292448,733.6027606472353,333.1104397351356,110962.56506053543,333.1104397351356,320.4774395480772
North Carolina,2018-05,1970.2349803119428,1729.0066,1873.7436493199782,771.6226493199783,595401.5129435823,771.6226493199783,626.8855917968751,392985.54520251835,626.8855917968751,868.1139803119429,753621.8828130444,868.1139803119429,1102.1209999999999
North Carolina,2018-06,1429.3418400342543,2432.1384,1830.4605117353963,771.2752435706022,594865.5013448918,771.2752435706022,1372.953159569581,1885000.3783720953,1372.953159569581,370.1565718694603,137015.88769815094,370.1565718694603,1059.185268164794
North Carolina,2018-07,201.6017761939211,1286.0779,635.3922180601027,501.0302180601027,251031.27940935406,501.0302180601027,1151.715880859375,1326449.470223686,1151.715880859375,67.2397761939211,4521.187502608599,67.2397761939211,134.362
North Carolina,2018-08,829.8048208675277,1043.4358,915.2572211337979,105.6412211337979,11160.067602639987,105.6412211337979,233.81979101562501,54671.69467059056,233.81979101562501,20.18882086752774,407.58848802112345,20.18882086752774,809.616
North Carolina,2018-09,1267.775721951014,854.75464,1102.5672886393584,43.28871136064163,1873.9125312649435,43.28871136064163,291.101361328125,84740.00256708759,291.101361328125,121.91972195101403,14864.418600612571,121.91972195101403,1145.856
North Carolina,2018-10,3296.2313747331686,2292.5657,2894.765130992245,375.2087172101524,140781.5814704881,375.2087172101524,977.4081743742722,955326.7393336478,977.4081743742722,26.25752653077143,689.4576995141655,26.25752653077143,3269.973848202397
North Carolina,2018-11,10909.80582032095,4468.652,8333.344307622257,4367.414442670826,19074308.914049722,4367.414442670826,8232.106894824334,67767583.92781433,8232.106894824334,1790.9529299721344,3207512.3973757727,1790.9529299721344,12700.758750293084
North Carolina,2018-12,194.1246227836728,696.7551,395.1768305549693,251.28283055496928,63143.0609317174,251.28283055496928,552.861126953125,305655.4256958794,552.861126953125,50.2306227836728,2523.115465235629,50.2306227836728,143.894
North Dakota,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Dakota,2018-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Dakota,2018-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Dakota,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Dakota,2018-05,1593.766557390256,663.00574,1221.462235459544,329.932235459544,108855.27999533199,329.932235459544,228.52426269531247,52223.33864043618,228.52426269531247,702.2365573902559,493136.18253531825,702.2365573902559,891.53
North Dakota,2018-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Dakota,2018-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Dakota,2018-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Dakota,2018-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Dakota,2018-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Dakota,2018-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Dakota,2018-12,38.28691116099792,327.53146,153.9847351975753,125.60473519757531,15776.549504053013,125.60473519757531,299.1514636230469,89491.59818781113,299.1514636230469,9.906911160997918,98.14688875190512,9.906911160997918,28.38
Ohio,2018-01,345.1255991619924,1253.5356,708.4896356202423,465.6196356202423,216801.64507512722,465.6196356202423,1010.66564453125,1021445.045035767,1010.66564453125,102.2555991619924,10456.20755997806,102.2555991619924,242.87
Ohio,2018-02,2836.355820391151,2528.9949,2713.411453660472,1610.6647033673887,2594240.7866735584,1610.6647033673887,1426.2481227537917,2034183.7076587148,1426.2481227537917,1733.6090700980678,3005400.4079262875,1733.6090700980678,1102.7467502930833
Ohio,2018-03,1020.8429271123066,1787.1544,1327.3675116384777,548.3585116384777,300697.0572863665,548.3585116384777,1008.1454189453125,1016357.1857404197,1008.1454189453125,241.83392711230658,58483.64830256041,241.83392711230658,779.009
Ohio,2018-04,2552.8227296362807,2034.9545,2345.675449305206,1093.935449305206,1196694.767246583,1093.935449305206,783.2144677734377,613424.9025296293,783.2144677734377,1301.0827296362809,1692816.2693577956,1301.0827296362809,1251.7399999999998
Ohio,2018-05,1426.4409287145863,2342.5115,1792.8691348654706,994.9386755519628,989902.9681090938,994.9386755519628,1544.581015295867,2385730.5128124114,1544.581015295867,628.5104694010785,395025.410146764,628.5104694010785,797.9304593135079
Ohio,2018-06,2464.9742309644325,2815.2463,2605.083049320847,778.4630493208467,606004.719157911,778.4630493208467,988.6263378906249,977382.035971028,988.6263378906249,638.3542309644324,407496.1241901919,638.3542309644324,1826.6200000000001
Ohio,2018-07,4315.879277392875,2220.2837,3477.6410307911938,601.2270307911936,361473.9425539948,601.2270307911936,656.1303085937502,430506.9818553299,656.1303085937502,1439.4652773928751,2072060.2848197469,1439.4652773928751,2876.414
Ohio,2018-08,291.0100603314027,1189.4915,650.4026365406385,366.47273509833076,134302.2655704513,366.47273509833076,905.5615536358173,820041.7274233152,905.5615536358173,7.080158889095003,50.128649894830986,7.080158889095003,283.9299014423077
Ohio,2018-09,3447.7587079015807,4100.546,3708.8736085300106,592.6796843227098,351269.20820886694,592.6796843227098,984.3519742301992,968948.8091708907,984.3519742301992,331.56478369427987,109935.2057862346,331.56478369427987,3116.193924207301
Ohio,2018-10,1176.8829594669512,1994.5146,1503.9356228481395,336.42762284813944,113183.54541524996,336.42762284813944,827.0066484375,683939.9965598267,827.0066484375,9.374959466951168,87.88986500697733,9.374959466951168,1167.508
Ohio,2018-11,3885.627647925872,6030.6743,4743.646364146149,220.1543641461485,48467.94405259496,220.1543641461485,1507.1823164062498,2271598.5348877087,1507.1823164062498,637.864352074128,406870.93164694705,637.864352074128,4523.492
Ohio,2018-12,2696.469511047871,3316.1638,2944.347282800598,945.6014345982012,894162.0731141762,945.6014345982012,1317.4179701569783,1735590.108092533,1317.4179701569783,697.7236628454743,486818.3096945051,697.7236628454743,1998.7458482023967
Oklahoma,2018-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oklahoma,2018-02,50.59286637867308,325.31775,160.48282554009447,140.81282554009448,19828.251836585085,140.81282554009448,305.6477490234375,93420.54648309424,305.6477490234375,30.92286637867308,956.22366507327,30.92286637867308,19.669999999999998
Oklahoma,2018-03,2793.512913769146,793.9151,1993.67378830055,138.06621169945015,19062.278813037385,138.06621169945015,1337.824899902344,1789775.4627987167,1337.824899902344,661.7729137691458,437943.38939850533,661.7729137691458,2131.7400000000002
Oklahoma,2018-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
